Date,category,Member_number
07/06/2024,Produce,M0215
07/06/2024,Dairy,M0017
07/06/2024,Meat,M0444
07/06/2024,Bakery,M0265
07/06/2024,Snacks,M0114
07/06/2024,Dairy,M0292
07/06/2024,Snacks,M0457
07/06/2024,Produce,M0464
07/06/2024,Canned Goods,M0292
07/06/2024,Household,M0048
07/06/2024,Canned Goods,M0307
07/06/2024,Dairy,M0097
07/06/2024,Bakery,M0375
07/06/2024,Produce,M0095
07/06/2024,Canned Goods,M0326
07/06/2024,Bakery,M0074
07/06/2024,Household,M0336
07/06/2024,Produce,M0068
07/06/2024,Snacks,M0246
07/06/2024,Snacks,M0406
07/06/2024,Frozen,M0077
07/06/2024,Produce,M0208
07/06/2024,Produce,M0372
07/06/2024,Bakery,M0254
07/06/2024,Meat,M0221
07/06/2024,Produce,M0262
07/06/2024,Bakery,M0410
07/06/2024,Produce,M0331
07/06/2024,Dairy,M0344
07/06/2024,Produce,M0477
07/06/2024,Bakery,M0259
07/06/2024,Bakery,M0308
07/06/2024,Beverages,M0074
08/06/2024,Beverages,M0429
08/06/2024,Meat,M0123
08/06/2024,Personal Care,M0218
08/06/2024,Snacks,M0377
08/06/2024,Produce,M0061
08/06/2024,Meat,M0100
08/06/2024,Beverages,M0307
08/06/2024,Produce,M0354
08/06/2024,Snacks,M0393
08/06/2024,Dairy,M0204
08/06/2024,Dairy,M0258
08/06/2024,Snacks,M0486
08/06/2024,Bakery,M0005
08/06/2024,Personal Care,M0446
08/06/2024,Canned Goods,M0197
08/06/2024,Snacks,M0180
08/06/2024,Bakery,M0342
08/06/2024,Dairy,M0133
08/06/2024,Bakery,M0443
08/06/2024,Produce,M0324
08/06/2024,Beverages,M0253
08/06/2024,Bakery,M0265
08/06/2024,Canned Goods,M0093
08/06/2024,Produce,M0150
08/06/2024,Canned Goods,M0411
08/06/2024,Bakery,M0138
08/06/2024,Produce,M0208
09/06/2024,Canned Goods,M0095
09/06/2024,Snacks,M0369
09/06/2024,Frozen,M0297
09/06/2024,Produce,M0081
09/06/2024,Bakery,M0175
09/06/2024,Frozen,M0222
09/06/2024,Bakery,M0103
09/06/2024,Bakery,M0054
09/06/2024,Beverages,M0183
09/06/2024,Meat,M0351
09/06/2024,Produce,M0403
09/06/2024,Frozen,M0318
09/06/2024,Meat,M0355
09/06/2024,Produce,M0349
09/06/2024,Dairy,M0443
09/06/2024,Snacks,M0321
09/06/2024,Snacks,M0068
09/06/2024,Dairy,M0028
09/06/2024,Frozen,M0274
09/06/2024,Produce,M0282
10/06/2024,Canned Goods,M0035
10/06/2024,Bakery,M0289
10/06/2024,Bakery,M0018
10/06/2024,Dairy,M0165
10/06/2024,Produce,M0013
10/06/2024,Produce,M0202
10/06/2024,Produce,M0229
10/06/2024,Produce,M0346
10/06/2024,Produce,M0366
10/06/2024,Personal Care,M0465
10/06/2024,Bakery,M0448
10/06/2024,Produce,M0001
10/06/2024,Bakery,M0319
10/06/2024,Frozen,M0217
10/06/2024,Beverages,M0034
10/06/2024,Snacks,M0359
10/06/2024,Household,M0266
10/06/2024,Snacks,M0128
10/06/2024,Bakery,M0212
10/06/2024,Produce,M0263
10/06/2024,Snacks,M0312
10/06/2024,Bakery,M0080
10/06/2024,Canned Goods,M0165
10/06/2024,Bakery,M0413
10/06/2024,Beverages,M0252
10/06/2024,Produce,M0012
10/06/2024,Produce,M0401
11/06/2024,Canned Goods,M0184
11/06/2024,Personal Care,M0280
11/06/2024,Dairy,M0322
11/06/2024,Frozen,M0397
11/06/2024,Meat,M0318
11/06/2024,Produce,M0054
11/06/2024,Bakery,M0399
11/06/2024,Bakery,M0197
11/06/2024,Produce,M0387
11/06/2024,Beverages,M0293
11/06/2024,Personal Care,M0293
11/06/2024,Dairy,M0485
11/06/2024,Snacks,M0387
11/06/2024,Produce,M0447
11/06/2024,Bakery,M0291
11/06/2024,Beverages,M0180
11/06/2024,Bakery,M0471
11/06/2024,Produce,M0380
11/06/2024,Snacks,M0412
11/06/2024,Bakery,M0222
11/06/2024,Household,M0274
11/06/2024,Produce,M0378
11/06/2024,Produce,M0244
11/06/2024,Produce,M0420
11/06/2024,Bakery,M0417
12/06/2024,Bakery,M0472
12/06/2024,Produce,M0265
12/06/2024,Snacks,M0135
12/06/2024,Snacks,M0144
12/06/2024,Household,M0019
12/06/2024,Produce,M0231
12/06/2024,Bakery,M0134
12/06/2024,Beverages,M0114
12/06/2024,Beverages,M0499
12/06/2024,Snacks,M0139
12/06/2024,Meat,M0125
12/06/2024,Produce,M0204
12/06/2024,Meat,M0061
12/06/2024,Snacks,M0250
12/06/2024,Produce,M0298
12/06/2024,Household,M0013
12/06/2024,Canned Goods,M0396
12/06/2024,Produce,M0255
12/06/2024,Produce,M0085
12/06/2024,Produce,M0458
12/06/2024,Beverages,M0020
12/06/2024,Produce,M0050
13/06/2024,Beverages,M0437
13/06/2024,Meat,M0336
13/06/2024,Meat,M0152
13/06/2024,Frozen,M0492
13/06/2024,Canned Goods,M0405
13/06/2024,Produce,M0356
13/06/2024,Produce,M0040
13/06/2024,Snacks,M0359
13/06/2024,Snacks,M0495
13/06/2024,Bakery,M0062
13/06/2024,Produce,M0254
13/06/2024,Beverages,M0454
13/06/2024,Dairy,M0069
13/06/2024,Personal Care,M0398
13/06/2024,Dairy,M0245
13/06/2024,Meat,M0365
13/06/2024,Beverages,M0170
13/06/2024,Personal Care,M0178
13/06/2024,Canned Goods,M0189
13/06/2024,Household,M0260
13/06/2024,Frozen,M0072
13/06/2024,Frozen,M0472
13/06/2024,Snacks,M0459
13/06/2024,Produce,M0017
13/06/2024,Produce,M0370
13/06/2024,Produce,M0341
13/06/2024,Produce,M0057
13/06/2024,Produce,M0218
13/06/2024,Bakery,M0107
13/06/2024,Beverages,M0304
13/06/2024,Dairy,M0428
13/06/2024,Produce,M0173
14/06/2024,Frozen,M0065
14/06/2024,Dairy,M0221
14/06/2024,Meat,M0308
14/06/2024,Produce,M0479
14/06/2024,Snacks,M0286
14/06/2024,Canned Goods,M0185
14/06/2024,Meat,M0207
14/06/2024,Produce,M0466
14/06/2024,Meat,M0099
14/06/2024,Beverages,M0242
14/06/2024,Produce,M0158
14/06/2024,Bakery,M0098
14/06/2024,Bakery,M0042
14/06/2024,Beverages,M0139
14/06/2024,Produce,M0283
14/06/2024,Produce,M0408
14/06/2024,Meat,M0227
14/06/2024,Produce,M0423
14/06/2024,Bakery,M0072
14/06/2024,Snacks,M0243
14/06/2024,Snacks,M0018
14/06/2024,Dairy,M0077
14/06/2024,Snacks,M0045
14/06/2024,Dairy,M0472
14/06/2024,Beverages,M0371
14/06/2024,Produce,M0343
15/06/2024,Snacks,M0123
15/06/2024,Personal Care,M0186
15/06/2024,Bakery,M0484
15/06/2024,Beverages,M0168
15/06/2024,Produce,M0051
15/06/2024,Beverages,M0379
15/06/2024,Produce,M0005
15/06/2024,Frozen,M0077
15/06/2024,Dairy,M0160
15/06/2024,Dairy,M0208
15/06/2024,Canned Goods,M0257
15/06/2024,Beverages,M0205
15/06/2024,Snacks,M0255
15/06/2024,Meat,M0438
15/06/2024,Frozen,M0011
15/06/2024,Snacks,M0437
15/06/2024,Frozen,M0008
15/06/2024,Beverages,M0409
15/06/2024,Beverages,M0424
15/06/2024,Snacks,M0032
15/06/2024,Produce,M0472
15/06/2024,Produce,M0028
15/06/2024,Bakery,M0206
15/06/2024,Snacks,M0493
15/06/2024,Snacks,M0387
15/06/2024,Snacks,M0228
15/06/2024,Personal Care,M0128
15/06/2024,Bakery,M0255
15/06/2024,Snacks,M0475
15/06/2024,Produce,M0212
15/06/2024,Produce,M0239
15/06/2024,Dairy,M0207
15/06/2024,Beverages,M0318
15/06/2024,Dairy,M0283
15/06/2024,Produce,M0245
15/06/2024,Beverages,M0045
15/06/2024,Bakery,M0105
15/06/2024,Bakery,M0348
15/06/2024,Produce,M0281
16/06/2024,Bakery,M0115
16/06/2024,Personal Care,M0390
16/06/2024,Bakery,M0311
16/06/2024,Bakery,M0481
16/06/2024,Bakery,M0300
16/06/2024,Household,M0018
16/06/2024,Canned Goods,M0272
16/06/2024,Dairy,M0012
16/06/2024,Household,M0404
16/06/2024,Household,M0301
16/06/2024,Dairy,M0192
16/06/2024,Produce,M0232
16/06/2024,Meat,M0443
16/06/2024,Produce,M0093
16/06/2024,Dairy,M0478
16/06/2024,Canned Goods,M0218
16/06/2024,Dairy,M0278
16/06/2024,Beverages,M0353
16/06/2024,Canned Goods,M0487
16/06/2024,Frozen,M0303
16/06/2024,Produce,M0029
16/06/2024,Bakery,M0470
16/06/2024,Beverages,M0301
17/06/2024,Frozen,M0413
17/06/2024,Dairy,M0273
17/06/2024,Dairy,M0373
17/06/2024,Produce,M0060
17/06/2024,Snacks,M0406
17/06/2024,Bakery,M0408
17/06/2024,Produce,M0125
17/06/2024,Meat,M0337
17/06/2024,Produce,M0341
17/06/2024,Snacks,M0051
17/06/2024,Frozen,M0178
17/06/2024,Produce,M0139
17/06/2024,Personal Care,M0440
17/06/2024,Personal Care,M0327
17/06/2024,Beverages,M0170
17/06/2024,Produce,M0039
17/06/2024,Bakery,M0069
17/06/2024,Snacks,M0236
17/06/2024,Bakery,M0048
17/06/2024,Bakery,M0381
17/06/2024,Personal Care,M0057
17/06/2024,Produce,M0277
17/06/2024,Dairy,M0338
18/06/2024,Produce,M0088
18/06/2024,Snacks,M0235
18/06/2024,Meat,M0232
18/06/2024,Canned Goods,M0007
18/06/2024,Produce,M0292
18/06/2024,Snacks,M0038
18/06/2024,Canned Goods,M0464
18/06/2024,Beverages,M0052
18/06/2024,Snacks,M0143
18/06/2024,Canned Goods,M0430
18/06/2024,Frozen,M0407
18/06/2024,Produce,M0396
18/06/2024,Snacks,M0221
18/06/2024,Snacks,M0428
18/06/2024,Beverages,M0240
18/06/2024,Produce,M0143
18/06/2024,Produce,M0349
18/06/2024,Bakery,M0493
18/06/2024,Frozen,M0363
18/06/2024,Dairy,M0382
18/06/2024,Canned Goods,M0049
18/06/2024,Meat,M0277
18/06/2024,Produce,M0271
19/06/2024,Produce,M0083
19/06/2024,Beverages,M0131
19/06/2024,Dairy,M0329
19/06/2024,Meat,M0100
19/06/2024,Produce,M0256
19/06/2024,Household,M0479
19/06/2024,Canned Goods,M0049
19/06/2024,Household,M0401
19/06/2024,Snacks,M0063
19/06/2024,Beverages,M0311
19/06/2024,Household,M0407
19/06/2024,Household,M0290
19/06/2024,Snacks,M0105
19/06/2024,Bakery,M0105
19/06/2024,Snacks,M0325
19/06/2024,Snacks,M0015
19/06/2024,Bakery,M0175
19/06/2024,Bakery,M0259
19/06/2024,Household,M0211
19/06/2024,Produce,M0412
19/06/2024,Canned Goods,M0259
19/06/2024,Produce,M0102
19/06/2024,Bakery,M0260
19/06/2024,Produce,M0344
19/06/2024,Bakery,M0159
20/06/2024,Frozen,M0060
20/06/2024,Produce,M0034
20/06/2024,Snacks,M0096
20/06/2024,Snacks,M0477
20/06/2024,Produce,M0089
20/06/2024,Snacks,M0316
20/06/2024,Dairy,M0410
20/06/2024,Meat,M0231
20/06/2024,Household,M0456
20/06/2024,Snacks,M0275
20/06/2024,Canned Goods,M0246
20/06/2024,Produce,M0111
20/06/2024,Snacks,M0234
20/06/2024,Produce,M0278
20/06/2024,Snacks,M0477
20/06/2024,Bakery,M0417
20/06/2024,Snacks,M0166
20/06/2024,Beverages,M0128
20/06/2024,Household,M0237
20/06/2024,Snacks,M0494
20/06/2024,Personal Care,M0291
20/06/2024,Dairy,M0107
20/06/2024,Snacks,M0128
20/06/2024,Canned Goods,M0195
20/06/2024,Produce,M0339
20/06/2024,Meat,M0394
20/06/2024,Beverages,M0475
20/06/2024,Personal Care,M0143
20/06/2024,Canned Goods,M0395
21/06/2024,Snacks,M0135
21/06/2024,Bakery,M0055
21/06/2024,Bakery,M0464
21/06/2024,Beverages,M0031
21/06/2024,Snacks,M0074
21/06/2024,Snacks,M0019
21/06/2024,Produce,M0156
21/06/2024,Dairy,M0337
21/06/2024,Produce,M0156
21/06/2024,Produce,M0147
21/06/2024,Snacks,M0485
21/06/2024,Bakery,M0087
21/06/2024,Beverages,M0020
21/06/2024,Snacks,M0269
21/06/2024,Snacks,M0333
21/06/2024,Beverages,M0043
21/06/2024,Produce,M0395
21/06/2024,Produce,M0432
21/06/2024,Household,M0399
21/06/2024,Snacks,M0401
21/06/2024,Snacks,M0438
21/06/2024,Produce,M0306
21/06/2024,Snacks,M0028
21/06/2024,Beverages,M0467
21/06/2024,Beverages,M0260
21/06/2024,Canned Goods,M0022
21/06/2024,Produce,M0470
21/06/2024,Bakery,M0375
21/06/2024,Meat,M0101
21/06/2024,Frozen,M0039
21/06/2024,Produce,M0290
21/06/2024,Snacks,M0353
21/06/2024,Produce,M0300
22/06/2024,Bakery,M0091
22/06/2024,Canned Goods,M0200
22/06/2024,Dairy,M0074
22/06/2024,Canned Goods,M0256
22/06/2024,Dairy,M0456
22/06/2024,Household,M0448
22/06/2024,Household,M0276
22/06/2024,Canned Goods,M0328
22/06/2024,Produce,M0329
22/06/2024,Canned Goods,M0071
22/06/2024,Snacks,M0078
22/06/2024,Dairy,M0284
22/06/2024,Meat,M0130
22/06/2024,Dairy,M0377
22/06/2024,Meat,M0043
22/06/2024,Produce,M0008
22/06/2024,Produce,M0013
22/06/2024,Bakery,M0213
22/06/2024,Household,M0111
22/06/2024,Meat,M0476
22/06/2024,Canned Goods,M0291
22/06/2024,Canned Goods,M0023
22/06/2024,Dairy,M0302
22/06/2024,Frozen,M0254
22/06/2024,Meat,M0015
22/06/2024,Canned Goods,M0130
22/06/2024,Canned Goods,M0061
22/06/2024,Produce,M0115
22/06/2024,Canned Goods,M0460
22/06/2024,Snacks,M0320
23/06/2024,Snacks,M0144
23/06/2024,Frozen,M0346
23/06/2024,Canned Goods,M0261
23/06/2024,Dairy,M0073
23/06/2024,Produce,M0174
23/06/2024,Dairy,M0232
23/06/2024,Meat,M0270
23/06/2024,Snacks,M0428
23/06/2024,Produce,M0447
23/06/2024,Snacks,M0362
23/06/2024,Dairy,M0222
23/06/2024,Snacks,M0052
23/06/2024,Dairy,M0116
23/06/2024,Produce,M0026
23/06/2024,Meat,M0053
23/06/2024,Bakery,M0365
23/06/2024,Bakery,M0029
23/06/2024,Beverages,M0019
23/06/2024,Produce,M0303
23/06/2024,Produce,M0392
23/06/2024,Bakery,M0279
23/06/2024,Beverages,M0117
23/06/2024,Household,M0106
23/06/2024,Meat,M0419
23/06/2024,Snacks,M0479
23/06/2024,Produce,M0309
23/06/2024,Beverages,M0227
23/06/2024,Canned Goods,M0352
24/06/2024,Bakery,M0423
24/06/2024,Bakery,M0477
24/06/2024,Produce,M0024
24/06/2024,Snacks,M0214
24/06/2024,Snacks,M0070
24/06/2024,Produce,M0368
24/06/2024,Dairy,M0216
24/06/2024,Snacks,M0104
24/06/2024,Bakery,M0215
24/06/2024,Produce,M0054
24/06/2024,Beverages,M0294
24/06/2024,Dairy,M0330
24/06/2024,Bakery,M0336
24/06/2024,Produce,M0203
24/06/2024,Beverages,M0288
24/06/2024,Produce,M0045
24/06/2024,Canned Goods,M0317
24/06/2024,Beverages,M0198
24/06/2024,Produce,M0216
24/06/2024,Produce,M0481
24/06/2024,Canned Goods,M0309
24/06/2024,Bakery,M0384
24/06/2024,Produce,M0435
24/06/2024,Dairy,M0332
24/06/2024,Bakery,M0184
24/06/2024,Snacks,M0027
25/06/2024,Bakery,M0459
25/06/2024,Meat,M0014
25/06/2024,Dairy,M0085
25/06/2024,Bakery,M0319
25/06/2024,Bakery,M0328
25/06/2024,Beverages,M0003
25/06/2024,Produce,M0028
25/06/2024,Produce,M0381
25/06/2024,Produce,M0157
25/06/2024,Produce,M0343
25/06/2024,Snacks,M0402
25/06/2024,Personal Care,M0419
25/06/2024,Canned Goods,M0333
25/06/2024,Produce,M0332
25/06/2024,Beverages,M0175
25/06/2024,Snacks,M0114
25/06/2024,Produce,M0389
25/06/2024,Frozen,M0487
25/06/2024,Snacks,M0331
25/06/2024,Personal Care,M0250
25/06/2024,Snacks,M0059
25/06/2024,Beverages,M0203
25/06/2024,Produce,M0315
25/06/2024,Snacks,M0239
25/06/2024,Bakery,M0234
25/06/2024,Meat,M0303
25/06/2024,Dairy,M0095
25/06/2024,Meat,M0479
26/06/2024,Snacks,M0251
26/06/2024,Produce,M0388
26/06/2024,Bakery,M0084
26/06/2024,Meat,M0434
26/06/2024,Canned Goods,M0371
26/06/2024,Dairy,M0048
26/06/2024,Canned Goods,M0379
26/06/2024,Bakery,M0078
26/06/2024,Produce,M0030
26/06/2024,Bakery,M0285
26/06/2024,Meat,M0136
26/06/2024,Personal Care,M0140
26/06/2024,Snacks,M0041
26/06/2024,Produce,M0486
26/06/2024,Produce,M0282
26/06/2024,Bakery,M0050
26/06/2024,Beverages,M0258
26/06/2024,Produce,M0311
26/06/2024,Frozen,M0360
26/06/2024,Snacks,M0440
26/06/2024,Household,M0270
27/06/2024,Meat,M0173
27/06/2024,Produce,M0439
27/06/2024,Personal Care,M0179
27/06/2024,Beverages,M0086
27/06/2024,Dairy,M0133
27/06/2024,Produce,M0351
27/06/2024,Household,M0013
27/06/2024,Meat,M0028
27/06/2024,Canned Goods,M0084
27/06/2024,Snacks,M0481
27/06/2024,Dairy,M0464
27/06/2024,Produce,M0318
27/06/2024,Beverages,M0349
27/06/2024,Meat,M0343
27/06/2024,Bakery,M0280
27/06/2024,Produce,M0354
27/06/2024,Snacks,M0263
27/06/2024,Dairy,M0166
27/06/2024,Produce,M0293
27/06/2024,Produce,M0068
27/06/2024,Produce,M0226
27/06/2024,Meat,M0170
27/06/2024,Produce,M0086
27/06/2024,Canned Goods,M0133
27/06/2024,Snacks,M0448
27/06/2024,Dairy,M0178
27/06/2024,Frozen,M0490
27/06/2024,Produce,M0343
27/06/2024,Bakery,M0252
27/06/2024,Meat,M0015
28/06/2024,Produce,M0272
28/06/2024,Beverages,M0319
28/06/2024,Canned Goods,M0332
28/06/2024,Beverages,M0437
28/06/2024,Dairy,M0341
28/06/2024,Beverages,M0109
28/06/2024,Produce,M0273
28/06/2024,Produce,M0168
28/06/2024,Beverages,M0397
28/06/2024,Bakery,M0180
28/06/2024,Produce,M0058
28/06/2024,Snacks,M0480
28/06/2024,Beverages,M0421
28/06/2024,Bakery,M0498
28/06/2024,Dairy,M0079
28/06/2024,Canned Goods,M0460
28/06/2024,Bakery,M0061
28/06/2024,Dairy,M0369
28/06/2024,Canned Goods,M0121
28/06/2024,Canned Goods,M0207
28/06/2024,Beverages,M0034
28/06/2024,Produce,M0070
28/06/2024,Canned Goods,M0017
28/06/2024,Snacks,M0496
28/06/2024,Frozen,M0497
28/06/2024,Meat,M0020
28/06/2024,Beverages,M0457
28/06/2024,Bakery,M0315
28/06/2024,Produce,M0069
28/06/2024,Bakery,M0215
28/06/2024,Snacks,M0161
29/06/2024,Produce,M0010
29/06/2024,Produce,M0321
29/06/2024,Bakery,M0224
29/06/2024,Produce,M0414
29/06/2024,Produce,M0264
29/06/2024,Meat,M0149
29/06/2024,Produce,M0278
29/06/2024,Canned Goods,M0274
29/06/2024,Bakery,M0194
29/06/2024,Household,M0432
29/06/2024,Snacks,M0172
29/06/2024,Bakery,M0265
29/06/2024,Snacks,M0451
29/06/2024,Snacks,M0310
29/06/2024,Beverages,M0026
29/06/2024,Produce,M0469
29/06/2024,Personal Care,M0350
29/06/2024,Snacks,M0476
29/06/2024,Bakery,M0356
29/06/2024,Dairy,M0026
29/06/2024,Snacks,M0034
29/06/2024,Meat,M0264
29/06/2024,Snacks,M0138
29/06/2024,Dairy,M0304
29/06/2024,Produce,M0183
29/06/2024,Meat,M0363
29/06/2024,Dairy,M0242
30/06/2024,Frozen,M0353
30/06/2024,Dairy,M0377
30/06/2024,Bakery,M0141
30/06/2024,Beverages,M0343
30/06/2024,Frozen,M0358
30/06/2024,Meat,M0096
30/06/2024,Dairy,M0429
30/06/2024,Dairy,M0370
30/06/2024,Produce,M0227
30/06/2024,Meat,M0193
30/06/2024,Bakery,M0303
30/06/2024,Frozen,M0314
30/06/2024,Snacks,M0493
30/06/2024,Meat,M0389
30/06/2024,Bakery,M0377
30/06/2024,Snacks,M0461
30/06/2024,Produce,M0118
30/06/2024,Canned Goods,M0005
30/06/2024,Meat,M0444
30/06/2024,Dairy,M0352
30/06/2024,Beverages,M0243
30/06/2024,Produce,M0021
01/07/2024,Produce,M0411
01/07/2024,Beverages,M0304
01/07/2024,Household,M0344
01/07/2024,Produce,M0062
01/07/2024,Snacks,M0300
01/07/2024,Household,M0403
01/07/2024,Meat,M0443
01/07/2024,Snacks,M0136
01/07/2024,Dairy,M0055
01/07/2024,Beverages,M0108
01/07/2024,Produce,M0303
01/07/2024,Produce,M0258
01/07/2024,Produce,M0253
01/07/2024,Bakery,M0222
01/07/2024,Frozen,M0478
01/07/2024,Meat,M0369
01/07/2024,Snacks,M0167
01/07/2024,Snacks,M0429
01/07/2024,Bakery,M0160
01/07/2024,Canned Goods,M0449
01/07/2024,Meat,M0166
01/07/2024,Bakery,M0205
01/07/2024,Produce,M0267
02/07/2024,Canned Goods,M0236
02/07/2024,Frozen,M0162
02/07/2024,Bakery,M0042
02/07/2024,Dairy,M0276
02/07/2024,Beverages,M0353
02/07/2024,Bakery,M0068
02/07/2024,Dairy,M0173
02/07/2024,Beverages,M0492
02/07/2024,Canned Goods,M0331
02/07/2024,Bakery,M0125
02/07/2024,Snacks,M0170
02/07/2024,Beverages,M0047
02/07/2024,Snacks,M0261
02/07/2024,Produce,M0217
02/07/2024,Frozen,M0305
02/07/2024,Snacks,M0124
02/07/2024,Dairy,M0293
02/07/2024,Snacks,M0162
02/07/2024,Bakery,M0201
02/07/2024,Snacks,M0454
02/07/2024,Snacks,M0402
02/07/2024,Beverages,M0462
02/07/2024,Beverages,M0275
03/07/2024,Snacks,M0013
03/07/2024,Bakery,M0069
03/07/2024,Beverages,M0425
03/07/2024,Bakery,M0333
03/07/2024,Produce,M0257
03/07/2024,Bakery,M0089
03/07/2024,Snacks,M0047
03/07/2024,Produce,M0260
03/07/2024,Dairy,M0228
03/07/2024,Canned Goods,M0447
03/07/2024,Beverages,M0180
03/07/2024,Beverages,M0010
03/07/2024,Beverages,M0284
03/07/2024,Frozen,M0377
03/07/2024,Produce,M0126
03/07/2024,Produce,M0134
03/07/2024,Produce,M0155
03/07/2024,Produce,M0248
03/07/2024,Produce,M0140
03/07/2024,Canned Goods,M0318
03/07/2024,Snacks,M0436
03/07/2024,Personal Care,M0176
04/07/2024,Frozen,M0070
04/07/2024,Snacks,M0256
04/07/2024,Beverages,M0396
04/07/2024,Snacks,M0219
04/07/2024,Frozen,M0297
04/07/2024,Produce,M0409
04/07/2024,Snacks,M0362
04/07/2024,Canned Goods,M0259
04/07/2024,Meat,M0003
04/07/2024,Beverages,M0084
04/07/2024,Household,M0156
04/07/2024,Frozen,M0151
04/07/2024,Produce,M0176
04/07/2024,Snacks,M0195
04/07/2024,Produce,M0426
04/07/2024,Bakery,M0472
04/07/2024,Beverages,M0107
04/07/2024,Household,M0424
04/07/2024,Meat,M0134
04/07/2024,Produce,M0276
04/07/2024,Produce,M0395
04/07/2024,Beverages,M0352
04/07/2024,Beverages,M0380
04/07/2024,Bakery,M0155
04/07/2024,Household,M0277
04/07/2024,Frozen,M0236
04/07/2024,Snacks,M0240
05/07/2024,Bakery,M0334
05/07/2024,Snacks,M0357
05/07/2024,Produce,M0056
05/07/2024,Bakery,M0105
05/07/2024,Beverages,M0132
05/07/2024,Meat,M0484
05/07/2024,Snacks,M0048
05/07/2024,Dairy,M0248
05/07/2024,Household,M0273
05/07/2024,Produce,M0111
05/07/2024,Meat,M0420
05/07/2024,Dairy,M0326
05/07/2024,Bakery,M0336
05/07/2024,Personal Care,M0349
05/07/2024,Bakery,M0484
05/07/2024,Bakery,M0038
05/07/2024,Dairy,M0357
05/07/2024,Snacks,M0240
05/07/2024,Bakery,M0318
05/07/2024,Produce,M0121
05/07/2024,Dairy,M0048
05/07/2024,Dairy,M0010
05/07/2024,Beverages,M0233
05/07/2024,Frozen,M0036
05/07/2024,Bakery,M0413
05/07/2024,Produce,M0462
05/07/2024,Canned Goods,M0004
05/07/2024,Dairy,M0044
05/07/2024,Bakery,M0056
06/07/2024,Snacks,M0443
06/07/2024,Beverages,M0429
06/07/2024,Beverages,M0027
06/07/2024,Beverages,M0308
06/07/2024,Frozen,M0146
06/07/2024,Household,M0091
06/07/2024,Household,M0342
06/07/2024,Meat,M0272
06/07/2024,Frozen,M0322
06/07/2024,Produce,M0005
06/07/2024,Bakery,M0082
06/07/2024,Snacks,M0387
06/07/2024,Meat,M0219
06/07/2024,Snacks,M0118
06/07/2024,Dairy,M0081
06/07/2024,Produce,M0464
06/07/2024,Bakery,M0070
06/07/2024,Dairy,M0115
06/07/2024,Produce,M0263
06/07/2024,Bakery,M0306
06/07/2024,Bakery,M0142
06/07/2024,Bakery,M0422
06/07/2024,Canned Goods,M0488
06/07/2024,Snacks,M0207
06/07/2024,Beverages,M0111
06/07/2024,Produce,M0303
06/07/2024,Meat,M0112
06/07/2024,Snacks,M0417
07/07/2024,Snacks,M0364
07/07/2024,Produce,M0150
07/07/2024,Canned Goods,M0264
07/07/2024,Personal Care,M0250
07/07/2024,Bakery,M0433
07/07/2024,Snacks,M0298
07/07/2024,Canned Goods,M0411
07/07/2024,Beverages,M0423
07/07/2024,Meat,M0211
07/07/2024,Dairy,M0025
07/07/2024,Produce,M0294
07/07/2024,Personal Care,M0341
07/07/2024,Dairy,M0152
07/07/2024,Household,M0024
07/07/2024,Canned Goods,M0252
07/07/2024,Meat,M0060
07/07/2024,Produce,M0467
07/07/2024,Bakery,M0434
07/07/2024,Household,M0367
07/07/2024,Produce,M0066
07/07/2024,Produce,M0398
07/07/2024,Dairy,M0053
07/07/2024,Meat,M0416
08/07/2024,Canned Goods,M0438
08/07/2024,Household,M0369
08/07/2024,Produce,M0004
08/07/2024,Dairy,M0088
08/07/2024,Snacks,M0151
08/07/2024,Beverages,M0176
08/07/2024,Canned Goods,M0211
08/07/2024,Frozen,M0426
08/07/2024,Produce,M0259
08/07/2024,Produce,M0091
08/07/2024,Produce,M0259
08/07/2024,Personal Care,M0412
08/07/2024,Dairy,M0191
08/07/2024,Beverages,M0081
08/07/2024,Produce,M0415
08/07/2024,Household,M0138
08/07/2024,Meat,M0433
08/07/2024,Canned Goods,M0470
08/07/2024,Bakery,M0350
08/07/2024,Produce,M0126
08/07/2024,Beverages,M0369
08/07/2024,Dairy,M0405
08/07/2024,Produce,M0356
08/07/2024,Canned Goods,M0309
08/07/2024,Bakery,M0343
08/07/2024,Dairy,M0230
09/07/2024,Produce,M0496
09/07/2024,Produce,M0314
09/07/2024,Bakery,M0276
09/07/2024,Household,M0418
09/07/2024,Canned Goods,M0389
09/07/2024,Dairy,M0210
09/07/2024,Produce,M0444
09/07/2024,Meat,M0487
09/07/2024,Produce,M0427
09/07/2024,Produce,M0057
09/07/2024,Beverages,M0185
09/07/2024,Snacks,M0459
09/07/2024,Personal Care,M0054
09/07/2024,Produce,M0209
09/07/2024,Personal Care,M0368
09/07/2024,Canned Goods,M0429
10/07/2024,Produce,M0132
10/07/2024,Produce,M0324
10/07/2024,Snacks,M0346
10/07/2024,Snacks,M0132
10/07/2024,Dairy,M0497
10/07/2024,Produce,M0009
10/07/2024,Personal Care,M0030
10/07/2024,Produce,M0115
10/07/2024,Beverages,M0301
10/07/2024,Beverages,M0004
10/07/2024,Produce,M0325
10/07/2024,Produce,M0237
10/07/2024,Meat,M0023
10/07/2024,Household,M0016
10/07/2024,Bakery,M0022
10/07/2024,Snacks,M0485
10/07/2024,Bakery,M0072
10/07/2024,Produce,M0304
